[2018-08-30 11:35:47.596] Starting up round ID 2128.
[2018-08-30 11:35:47.596] -------------------------
[2018-08-30 11:35:47.598] GAME: Round ID: 2128
[2018-08-30 11:35:47.733] ADMIN: Loading Banlist
[2018-08-30 11:35:48.729] GAME: Saved mode is 'secret'
[2018-08-30 11:35:59.134] GAME: Z-level Away Mission loaded at at 102,102,13
[2018-08-30 16:05:34.446] GAME: *no key*/(Bites-his-Tongue) *no key*/(Bites-his-Tongue) is no longer owning mob Bites-his-Tongue (Genetics Lab (155, 113, 2))
[2018-08-30 16:05:34.446] ACCESS: Mob Login: Manmail/(Bites-his-Tongue) was assigned to a /mob/living/carbon/human
[2018-08-30 16:05:34.448] GAME: Manmail/(Bites-his-Tongue) Client Manmail/(Bites-his-Tongue) has taken ownership of mob Unknown (Genetics Lab (155, 113, 2))
[2018-08-30 16:05:38.753] SAY: Arrfur/(Wack Grandpap) "You got cuffs?" (Genetics Lab (155, 115, 2))
[2018-08-30 16:05:45.662] GAME: BigPenorBoi/(Casimir Cressman) has triggered a gibtonite deposit reaction at Lavaland Wastes (176, 219, 5).
[2018-08-30 16:05:48.567] EMOTE: *no key*/(Poly) bawks! (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:05:49.766] GAME: An explosion has triggered a gibtonite deposit reaction at Lavaland Wastes (174, 219, 5)
[2018-08-30 16:05:50.007] EMOTE: Arrfur/(Wack Grandpap) seizes up and falls limp, his eyes dead and lifeless... (Genetics Lab (154, 115, 2))
[2018-08-30 16:05:50.063] GAME: *no key*/(Wack Grandpap) *no key*/(Wack Grandpap) is no longer owning mob Wack Grandpap (Genetics Lab (154, 115, 2))
[2018-08-30 16:05:50.063] ACCESS: Mob Login: Arrfur/(Wack Grandpap) was assigned to a /mob/dead/observer
[2018-08-30 16:05:50.068] GAME: Arrfur/(Wack Grandpap) Client Arrfur/(Wack Grandpap) has taken ownership of mob Wack Grandpap (Genetics Lab (154, 115, 2))
[2018-08-30 16:05:50.571] SAY: *no key*/(Hattori) "I knew it, I should&#39;ve been a plastic surgeon." (Holding Facility (108, 45, 1))
[2018-08-30 16:05:54.565] SAY: *no key*/(�Medibot) "What kind of medbay is this? Everyone&#39;s dropping like flies." (CentCom Transport Shuttle Dock (155, 73, 1))
[2018-08-30 16:05:54.705] SAY: Arrfur/(Wack Grandpap) (ghost) "oh neat" (Genetics Lab (154, 114, 2))
[2018-08-30 16:05:54.705] SAY: Arrfur/(Wack Grandpap) (DEAD) "oh neat" (Genetics Lab (154, 114, 2))
[2018-08-30 16:05:56.487] EMOTE: *no key*/(Runtime) lies down. (Chief Medical Officer's Office (159, 107, 2))
[2018-08-30 16:05:59.752] GAME: *no key*/(Wack Grandpap) *no key*/(Wack Grandpap) is no longer owning mob Wack Grandpap (Genetics Lab (154, 113, 2))
[2018-08-30 16:05:59.753] ACCESS: Mob Login: Arrfur/(Wack Grandpap) was assigned to a /mob/living/carbon/human
[2018-08-30 16:05:59.754] GAME: Arrfur/(Wack Grandpap) Client Arrfur/(Wack Grandpap) has taken ownership of mob Wack Grandpap (Genetics Lab (154, 115, 2))
[2018-08-30 16:05:59.853] SAY: AzraelKnightquest/(Azrael Watts) "I know you&#39;re dead." (Genetics Lab (153, 115, 2))
[2018-08-30 16:06:02.205] SAY: AzraelKnightquest/(Azrael Watts) "But I&#39;m a traitor." (Genetics Lab (153, 115, 2))
[2018-08-30 16:06:03.662] EMOTE: *no key*/(watcher) stops moving... (Lavaland Wastes (171, 221, 5))
[2018-08-30 16:06:06.100] SAY: AzraelKnightquest/(Azrael Watts) "And I&#39;m trying to get OFF TEH STATION." (Genetics Lab (153, 115, 2))
[2018-08-30 16:06:10.561] SAY: AzraelKnightquest/(Azrael Watts) "And you are ALL BEING A PAIN IN MY ASS!!!" (Genetics Lab (153, 115, 2))
[2018-08-30 16:06:12.625] EMOTE: *no key*/(Poly) looks in the �Power-ON cartridge's direction and takes flight. (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:06:15.905] SAY: AzraelKnightquest/(Azrael Watts) "I have ONE FUCKING OBJECTIVE." (Genetics Lab (153, 115, 2))
[2018-08-30 16:06:16.625] SAY: *no key*/(Poly) "Out." (Chief Engineer's Office (116, 79, 2))
[2018-08-30 16:06:16.628] SAY: *no key*/(Tom) "Squeak!" (Prison Wing (105, 189, 2))
[2018-08-30 16:06:21.856] SAY: AzraelKnightquest/(Azrael Watts) "And it&#39;s harder than having three." (Genetics Lab (153, 115, 2))
[2018-08-30 16:06:26.488] EMOTE: *no key*/(Runtime) stops resting. (Chief Medical Officer's Office (159, 107, 2))
[2018-08-30 16:06:28.623] EMOTE: *no key*/(�chicken) flaps its wings viciously. (Holding Facility (102, 71, 1))
[2018-08-30 16:06:32.618] EMOTE: *no key*/(Pegwing) bawks! (Pirate Cutter (139, 157, 3))
[2018-08-30 16:06:34.537] EMOTE: *no key*/(space cat) wags its tail. (Unexplored Location (73, 49, 8))
[2018-08-30 16:06:36.606] ADMIN: Arrfur/(Wack Grandpap) checked the player panel.
[2018-08-30 16:06:38.585] EMOTE: *no key*/(Runtime) wags its tail. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 16:06:40.597] EMOTE: *no key*/(monkey (425)) waves her tail. (Virology (158, 100, 2))
[2018-08-30 16:06:42.688] SAY: *no key*/(�chicken) "Bwaak bwak." (Holding Facility (102, 71, 1))
[2018-08-30 16:06:48.547] EMOTE: *no key*/(grey baby slime (942)) vibrates! (Xenobiology Lab (165, 93, 2))
[2018-08-30 16:06:48.584] EMOTE: *no key*/(Ian) dances around. (Head of Personnel's Office (103, 118, 2))
[2018-08-30 16:06:50.684] SAY: *no key*/(�Medibot) "I knew it, I should&#39;ve been a plastic surgeon." (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 16:06:56.756] EMOTE: *no key*/(Pegwing) squawks. (Pirate Cutter (139, 157, 3))
[2018-08-30 16:06:57.506] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): Dude why did you kill the scientist?
[2018-08-30 16:06:58.207] GAME: *no key*/(Wack Grandpap) *no key*/(Wack Grandpap) is no longer owning mob Wack Grandpap (Genetics Lab (154, 115, 2))
[2018-08-30 16:06:58.207] ACCESS: Mob Login: Arrfur/(Wack Grandpap) was assigned to a /mob/dead/observer
[2018-08-30 16:06:58.211] GAME: Arrfur/(Wack Grandpap) Client Arrfur/(Wack Grandpap) has taken ownership of mob Wack Grandpap (Genetics Lab (154, 115, 2))
[2018-08-30 16:06:58.763] SAY: *no key*/(Poly) "How so?" (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:07:04.653] EMOTE: *no key*/(space cat) stretches out for a belly rub. (Unexplored Location (73, 49, 8))
[2018-08-30 16:07:06.941] SAY: *no key*/(Poly) "Oh no" (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:07:08.569] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): I have only ONE objective: Get off the station not in cutoday.
[2018-08-30 16:07:08.941] SAY: *no key*/(�Medibot) "What kind of medbay is this? Everyone&#39;s dropping like flies." (CentCom Transport Shuttle Dock (155, 73, 1))
[2018-08-30 16:07:29.262] SAY: AzraelKnightquest/(Azrael Watts) "DAN OX IS KILLIN GME!!!!" (Medbay Central (140, 125, 2))
[2018-08-30 16:07:29.299] EMOTE: *no key*/(Poly) looks in the �Power-ON cartridge's direction and takes flight. (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:07:32.745] EMOTE: *no key*/(monkey (343)) rolls. (Genetics Lab (153, 113, 2))
[2018-08-30 16:07:34.672] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): The RD wasnt hindering your objectives in anyway?
[2018-08-30 16:07:35.333] SAY: *no key*/(Nobody's Perfect) "Delicious!" (Wizard's Den (24, 75, 1))
[2018-08-30 16:07:38.752] EMOTE: *no key*/(space cat) looks alert. (Unexplored Location (73, 49, 8))
[2018-08-30 16:07:40.697] SAY: AzraelKnightquest/(Azrael Watts) "STABBED ME MEULTIPLE TIMES!!!" (Medbay Central (140, 125, 2))
[2018-08-30 16:07:41.348] EMOTE: *no key*/(Paperwork) yawns. (Cargo Bay (82, 124, 2))
[2018-08-30 16:07:44.764] EMOTE: *no key*/(Ian) dances around. (Head of Personnel's Office (103, 116, 2))
[2018-08-30 16:07:45.695] GAME: BigPenorBoi/(Casimir Cressman) has triggered a gibtonite deposit reaction at Lavaland Wastes (58, 217, 5).
[2018-08-30 16:07:49.686] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): GIVE ME A MINUTE I WAS BEING STABBED WHILE YOU TALKED TO ME!!!
[2018-08-30 16:07:51.505] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): So why did you feel the need to kill him
[2018-08-30 16:07:53.375] SAY: *no key*/(�chicken) "Cluck!" (Holding Facility (102, 71, 1))
[2018-08-30 16:07:55.373] EMOTE: *no key*/(Ian) pants. (Head of Personnel's Office (103, 116, 2))
[2018-08-30 16:07:56.794] EMOTE: *no key*/(monkey (425)) scratches. (Virology (157, 100, 2))
[2018-08-30 16:08:00.613] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): Gosh dang it, YOU DID THAT ON FREAKING PURPOSE YOU ASS CLOWN!!!!
[2018-08-30 16:08:06.355] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): Huh?
[2018-08-30 16:08:06.575] ADMINPRIVATE: ASAY: BigPenorBoi/(Casimir Cressman) "Lmao here he goes" (Lavaland Wastes (69, 224, 5))
[2018-08-30 16:08:08.434] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): YOU FUCKING did that on purpose so I would get killed!!!!
[2018-08-30 16:08:17.393] GAME: BigPenorBoi/(Casimir Cressman) has triggered a gibtonite deposit reaction at Lavaland Wastes (57, 220, 5).
[2018-08-30 16:08:17.431] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): No.. no I didnt
[2018-08-30 16:08:17.448] SAY: *no key*/(Ian) "Bark!" (Head of Personnel's Office (103, 117, 2))
[2018-08-30 16:08:22.431] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): I'm here getting fucking stabbed for no reason while you were talking to me  SOME FUCKING COINCIDENCE!!!!
[2018-08-30 16:08:22.948] EMOTE: *no key*/(monkey (728)) waves his tail. (Virology (159, 101, 2))
[2018-08-30 16:08:25.442] EMOTE: *no key*/(mouse) runs in a circle. (Electrical Maintenance (184, 156, 2))
[2018-08-30 16:08:28.841] GAME: Random Event triggering: Lone Operative (/datum/round_event/ghost_role/operative)
[2018-08-30 16:08:30.835] GAME: BigPenorBoi/(Casimir Cressman) has triggered a gibtonite deposit reaction at Lavaland Wastes (56, 214, 5).
[2018-08-30 16:08:31.884] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): Anyways, Like I was TRYING TO FUCKING SAY!!!!
[2018-08-30 16:08:32.234] SAY: Bilary/(Lara Black) "OUCH" (Medbay Treatment Center (147, 107, 2))
[2018-08-30 16:08:34.671] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): Because you unjusttly killed someone
[2018-08-30 16:08:34.915] EMOTE: *no key*/(monkey (425)) jumps! (Virology (158, 99, 2))
[2018-08-30 16:08:35.449] SAY: *no key*/(Hattori) "I knew it, I should&#39;ve been a plastic surgeon." (Holding Facility (108, 45, 1))
[2018-08-30 16:08:42.787] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): SHUT UP SO I CAN FUCKING FINISHING TALKING!!!
[2018-08-30 16:08:42.842] EMOTE: Bilary/(Lara Black) screams. (Medbay Treatment Center (147, 107, 2))
[2018-08-30 16:08:43.493] SAY: *no key*/(�Medibot) "There&#39;s always a catch, and I&#39;m the best there is." (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 16:08:45.498] EMOTE: *no key*/(Poly) looks in the �Power-ON cartridge's direction and takes flight. (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:08:47.889] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): ok disprespect
[2018-08-30 16:08:50.602] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): nice
[2018-08-30 16:08:51.498] SAY: *no key*/(Poly) "Revenge mussst be had" (Chief Engineer's Office (116, 79, 2))
[2018-08-30 16:08:53.494] SAY: *no key*/(�Medibot) "Delicious!" (CentCom Transport Shuttle Dock (155, 73, 1))
[2018-08-30 16:08:54.900] EMOTE: BigPenorBoi/(Casimir Cressman) screams. (Lavaland Wastes (66, 224, 5))
[2018-08-30 16:08:55.492] SAY: *no key*/(Pegwing) "BAWWWWK george mellons griffing me!" (Pirate Cutter (139, 157, 3))
[2018-08-30 16:08:55.887] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): Do you want me to answer your fucking question or just fucking keep bwoinking me?!!!
[2018-08-30 16:09:03.500] SAY: *no key*/(Hattori) "Delicious!" (Holding Facility (108, 45, 1))
[2018-08-30 16:09:08.913] EMOTE: *no key*/(grey baby slime (942)) bounces in place. (Xenobiology Lab (166, 92, 2))
[2018-08-30 16:09:09.092] EMOTE: Goodie_boy/(Dan Ox) seizes up and falls limp, his eyes dead and lifeless... (Medbay Treatment Center (143, 108, 2))
[2018-08-30 16:09:09.100] GAME: *no key*/(Dan Ox) *no key*/(Dan Ox) is no longer owning mob Dan Ox (Medbay Treatment Center (143, 108, 2))
[2018-08-30 16:09:09.100] ACCESS: Mob Login: Goodie_boy/(Dan Ox) was assigned to a /mob/living/brain
[2018-08-30 16:09:09.103] GAME: Goodie_boy/(Dan Ox) Client Goodie_boy/(Dan Ox) has taken ownership of mob Dan Ox (UNKNOWN (?, ?, ?))
[2018-08-30 16:09:10.745] GAME: *no key*/(Dan Ox) *no key*/(Dan Ox) is no longer owning mob Dan Ox (Medbay Treatment Center (143, 108, 2))
[2018-08-30 16:09:10.745] ACCESS: Mob Login: Goodie_boy/(Dan Ox) was assigned to a /mob/dead/observer
[2018-08-30 16:09:10.749] GAME: Goodie_boy/(Dan Ox) Client Goodie_boy/(Dan Ox) has taken ownership of mob Dan Ox (Medbay Treatment Center (143, 108, 2))
[2018-08-30 16:09:10.909] EMOTE: *no key*/(monkey (728)) rolls. (Virology (159, 100, 2))
[2018-08-30 16:09:16.899] GAME: *no key*/(Gaminbrobasher) *no key*/(Gaminbrobasher) is no longer owning mob Gaminbrobasher (start area (8, 174, 1))
[2018-08-30 16:09:16.899] ACCESS: Mob Login: Gaminbrobasher/(Toxoproctis Lineatipes) was assigned to a /mob/living/carbon/human
[2018-08-30 16:09:16.903] GAME: Gaminbrobasher/(Toxoproctis Lineatipes) Client Gaminbrobasher/(Toxoproctis Lineatipes) has taken ownership of mob  (start area (8, 174, 1))
[2018-08-30 16:09:17.344] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): Okay, ONCE AGAIN!
[2018-08-30 16:09:19.376] EMOTE: *no key*/(monkey (978)) scratches. (Virology (159, 99, 2))
[2018-08-30 16:09:20.975] GAME: Shelter Alpha loaded at at 56,218,5
[2018-08-30 16:09:25.296] SAY: Manmail/(Bites-his-Tongue) "who the HELL do u thenk u r?!!!!" (Genetics Lab (153, 114, 2))
[2018-08-30 16:09:25.451] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): no. you listen to me
[2018-08-30 16:09:25.944] EMOTE: *no key*/(Paperwork) snores. (Cargo Bay (82, 124, 2))
[2018-08-30 16:09:28.084] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): I have ONE objective. Get off the station.
[2018-08-30 16:09:31.328] EMOTE: *no key*/(space cat) lies down. (Unexplored Location (73, 49, 8))
[2018-08-30 16:09:40.237] SAY: *no key*/(Poly) "Oh well" (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:09:45.569] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): No, YOU listen to ME, TRIAL ADMIN that's too busy boinking me constantly while someone is killing me for me to answer!
[2018-08-30 16:09:48.306] GAME: Goodie_boy/(Dan Ox) became an ash walker
[2018-08-30 16:09:48.332] GAME: *no key*/(Dan Ox) *no key*/(Dan Ox) is no longer owning mob Dan Ox (Central Primary Hallway (125, 140, 2))
[2018-08-30 16:09:48.333] ACCESS: Mob Login: goodieboy/(an ash walker) was assigned to a /mob/living/carbon/human
[2018-08-30 16:09:48.337] GAME: goodieboy/(an ash walker) Client goodieboy/(an ash walker) has taken ownership of mob Jillie Williamson (Unexplored Location (68, 167, 5))
[2018-08-30 16:09:48.374] SAY: *no key*/(Hijikata) "What kind of medbay is this? Everyone&#39;s dropping like flies." (Holding Facility (104, 53, 1))
[2018-08-30 16:09:55.417] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): i Have ONE objective. Get off the station in the shuttle, NOT in custody.
[2018-08-30 16:09:55.772] EMOTE: *no key*/(space cat) stops resting. (Unexplored Location (73, 49, 8))
[2018-08-30 16:09:59.148] ADMINPRIVATE: ASAY: BigPenorBoi/(Casimir Cressman) "He has a history of admin disrespect, remind him" (Emergency Shelter (58, 220, 5))
[2018-08-30 16:10:00.385] SAY: *no key*/(Poly) "Oh well" (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:10:01.561] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): THAT&#34;S IT! Others are FREE OBJECTIVES.
[2018-08-30 16:10:01.824] EMOTE: *no key*/(Runtime) stops resting. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 16:10:02.451] SAY: Manmail/(Bites-his-Tongue) "chaplain killed the research director!!" (Medbay Central (138, 122, 2))
[2018-08-30 16:10:02.497] EMOTE: *no key*/(Poly) looks in the �Power-ON cartridge's direction and takes flight. (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:10:06.538] EMOTE: *no key*/(Poly) flutters its wings. (Chief Engineer's Office (116, 79, 2))
[2018-08-30 16:10:10.539] SAY: *no key*/(Pegwing) "Hello!" (Pirate Cutter (139, 157, 3))
[2018-08-30 16:10:10.613] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): Murderboning as an antag is an antag ban, and disrespct in tickets is a banm for 30m which will continue  to increase
[2018-08-30 16:10:13.795] EMOTE: *no key*/(monkey (343)) waves his tail. (Genetics Lab (153, 116, 2))
[2018-08-30 16:10:16.548] SAY: *no key*/(�chicken) "BWAAAAARK BWAK BWAK BWAK!" (Holding Facility (102, 71, 1))
[2018-08-30 16:10:17.686] EMOTE: *no key*/(monkey (328)) waves her tail. (Virology (159, 99, 2))
[2018-08-30 16:10:21.734] EMOTE: *no key*/(grey baby slime (375)) lights up for a bit, then stops. (Xenobiology Lab (177, 93, 2))
[2018-08-30 16:10:21.786] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): CASIMIR kept recalling the damn shuttle, FUCKED WTIH ME and ROBBED me while I was AFK and is hindering my objective.
[2018-08-30 16:10:24.160] SAY: Manmail/(Bites-his-Tongue) "fucking traitor" (Medbay Central (151, 118, 2))
[2018-08-30 16:10:24.578] EMOTE: *no key*/(Runtime) shakes its head. (Chief Medical Officer's Office (159, 107, 2))
[2018-08-30 16:10:24.586] SAY: *no key*/(Hijikata) "I knew it, I should&#39;ve been a plastic surgeon." (Holding Facility (104, 53, 1))
[2018-08-30 16:10:25.430] SAY: Gaminbrobasher/(Toxoproctis Lineatipes) "What happened to the station?" (Starboard Primary Hallway (176, 127, 2))
[2018-08-30 16:10:26.026] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): The RD was not a threat of arresting you or preventing that
[2018-08-30 16:10:26.578] SAY: *no key*/(Runtime) "Meow!" (Chief Medical Officer's Office (160, 107, 2))
[2018-08-30 16:10:26.584] EMOTE: *no key*/(Poly) squawks. (Chief Engineer's Office (118, 80, 2))
[2018-08-30 16:10:27.769] EMOTE: *no key*/(space cat) twitches its whiskers. (Unexplored Location (73, 48, 8))
[2018-08-30 16:10:27.775] EMOTE: *no key*/(monkey (758)) jumps! (Genetics Lab (159, 118, 2))
[2018-08-30 16:10:28.625] EMOTE: *no key*/(�chicken) flaps its wings viciously. (Holding Facility (103, 72, 1))
[2018-08-30 16:10:31.808] SAY: Manmail/(Bites-his-Tongue) "luv can bloooom" (Medbay Central (151, 118, 2))
[2018-08-30 16:10:31.842] EMOTE: *no key*/(Runtime) shakes out its coat. (Chief Medical Officer's Office (160, 107, 2))
[2018-08-30 16:10:32.751] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): I was talking about wack grandpap
[2018-08-30 16:10:33.805] EMOTE: *no key*/(Ian) chases its tail! (Head of Personnel's Office (103, 115, 2))
[2018-08-30 16:10:33.853] SAY: Manmail/(Bites-his-Tongue) "chaplain" (Medbay Central (151, 118, 2))
[2018-08-30 16:10:40.607] EMOTE: *no key*/(mouse) squeaks. (Electrical Maintenance (185, 153, 2))
[2018-08-30 16:10:40.616] SAY: *no key*/(�chicken) "BWAAAAARK BWAK BWAK BWAK!" (Holding Facility (103, 72, 1))
[2018-08-30 16:10:41.737] EMOTE: *no key*/(monkey (328)) rolls. (Virology (159, 99, 2))
[2018-08-30 16:10:42.702] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): the RD you gunned down
[2018-08-30 16:10:43.318] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): I KNOW THAT! LET ME FUCKING FINISH!!!!
[2018-08-30 16:10:43.826] SAY: Manmail/(Bites-his-Tongue) "stop grifing me!!!!" (Medbay Treatment Center (145, 114, 2))
[2018-08-30 16:10:46.628] EMOTE: *no key*/(Poly) squawks. (Chief Engineer's Office (117, 83, 2))
[2018-08-30 16:10:47.009] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): RIGHT NOW!!!
[2018-08-30 16:10:51.774] EMOTE: Manmail/(Bites-his-Tongue) drools. (Medbay Treatment Center (145, 114, 2))
[2018-08-30 16:10:51.794] EMOTE: *no key*/(monkey (425)) waves her tail. (Virology (159, 99, 2))
[2018-08-30 16:10:56.633] SAY: *no key*/(Hijikata) "I knew it, I should&#39;ve been a plastic surgeon." (Holding Facility (104, 53, 1))
[2018-08-30 16:10:58.629] SAY: *no key*/(Tom) "Squeak?" (Prison Wing (101, 191, 2))
[2018-08-30 16:10:58.941] ADMINPRIVATE: ASAY: Arrfur/(Wack Grandpap) "jesus christ" (Medbay Central (142, 117, 2))
[2018-08-30 16:11:00.633] SAY: *no key*/(Nobody's Perfect) "There&#39;s always a catch, and I&#39;m the best there is." (Wizard's Den (24, 75, 1))
[2018-08-30 16:11:07.138] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): Casimir KNOWS most likely that I am the traitor. On top of that, if cloned, he would have probably tried to kill me and stop my objective.
[2018-08-30 16:11:12.930] SAY: *no key*/(�Medibot) "Radar, put a mask on!" (CentCom Transport Shuttle Dock (155, 73, 1))
[2018-08-30 16:11:15.857] EMOTE: *no key*/(Runtime) sits down. (Chief Medical Officer's Office (160, 109, 2))
[2018-08-30 16:11:21.519] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): So I killed the RnD so he wouldn&#39;t be CLONED. After talking didn&#39;t work.
[2018-08-30 16:11:23.756] EMOTE: *no key*/(monkey (978)) rolls. (Virology (157, 99, 2))
[2018-08-30 16:11:26.465] OOC: Bilary/(Lara Black) "why do i have the feeling someone got bwoinked hard" (Medbay Central (138, 120, 2))
[2018-08-30 16:11:29.869] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): It was not MURDERBONING&lt; it was geared towards my OBJECTIVE!
[2018-08-30 16:11:30.938] SAY: *no key*/(�Medibot) "Delicious!" (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 16:11:34.976] EMOTE: *no key*/(Pegwing) bawks! (Pirate Cutter (139, 157, 3))
[2018-08-30 16:11:34.977] SAY: *no key*/(�Medibot) "What kind of medbay is this? Everyone&#39;s dropping like flies." (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 16:11:38.983] SAY: *no key*/(Hattori) "I knew it, I should&#39;ve been a plastic surgeon." (Holding Facility (108, 45, 1))
[2018-08-30 16:11:39.792] EMOTE: *no key*/(monkey (839)) gasps! (Genetics Lab (154, 116, 2))
[2018-08-30 16:11:42.984] EMOTE: *no key*/(Poly) looks in the �Power-ON cartridge's direction and takes flight. (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:11:47.744] EMOTE: *no key*/(monkey (839)) gasps! (Genetics Lab (154, 116, 2))
[2018-08-30 16:11:47.747] EMOTE: *no key*/(monkey (974)) rolls. (Genetics Lab (159, 114, 2))
[2018-08-30 16:11:49.875] EMOTE: *no key*/(monkey (839)) gasps! (Genetics Lab (154, 116, 2))
[2018-08-30 16:11:50.980] EMOTE: *no key*/(Paperwork) yawns. (Cargo Bay (81, 118, 2))
[2018-08-30 16:11:56.980] EMOTE: *no key*/(�chicken) clucks. (Holding Facility (104, 71, 1))
[2018-08-30 16:11:57.268] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): But you didn&#39;t do SHIT to Dan Ox for stabbing me for no reason and made sure to bwoink me multiple times with little messages EVERY TIME I got attacked!
[2018-08-30 16:11:57.821] EMOTE: *no key*/(monkey (839)) gasps! (Genetics Lab (154, 116, 2))
[2018-08-30 16:12:06.383] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->AzraelKnightquest/(Azrael Watts): Your objective is to get off of the station not in custody, you wouldnt even need any items to do that.
[2018-08-30 16:12:07.607] ADMINPRIVATE: ASAY: BigPenorBoi/(Casimir Cressman) "He is the mr army soldier who went on the discord rant at me, has murderboned as non-antag before and such. Don&#39;t be too merciful on him, he doesn&#39;t seem to actually want to learn the rules just argue against them" (Lavaland Wastes (92, 223, 5))
[2018-08-30 16:12:11.741] EMOTE: *no key*/(monkey (839)) gasps! (Genetics Lab (154, 116, 2))
[2018-08-30 16:12:15.825] EMOTE: *no key*/(monkey (839)) gasps! (Genetics Lab (154, 116, 2))
[2018-08-30 16:12:17.754] EMOTE: *no key*/(monkey (728)) rolls. (Virology (160, 100, 2))
[2018-08-30 16:12:18.964] ADMINPRIVATE: PM: AzraelKnightquest/(Azrael Watts)->Arrfur/(Wack Grandpap): I need the shuttle and the longer I wait, the more likelY i am to get CAUGHT.
[2018-08-30 16:12:18.979] EMOTE: *no key*/(Poly) bawks! (Chief Engineer's Office (115, 80, 2))
[2018-08-30 16:12:19.058] SAY: Gaminbrobasher/(Toxoproctis Lineatipes) "Robotics door is bolted and the fire alarm was on" (Research Division (181, 112, 2))
[2018-08-30 16:12:23.794] EMOTE: *no key*/(Ian) dances around. (Head of Personnel's Office (103, 115, 2))
